"","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"35720","Bassin Chézine BO3","BO3 - entrée / BO3_01","2 Chloro N (2.6 DiEthylPhényl)",2018-03-28 12:05:00,NA,"LC/MS/MS INOVALYS"
"35721","Bassin Chézine BO3","BO3 - entrée / BO3_01","2 amino N isopropylbenzamide",2018-03-28 12:05:00,NA,"LC/MS/MS INOVALYS"
"35722","Bassin Chézine BO3","BO3 - entrée / BO3_01","1 (4 isopropylphényl) urée (=IPPU)",2018-03-28 12:05:00,NA,"LC/MS/MS INOVALYS"
"35723","Bassin Chézine BO3","BO3 - entrée / BO3_01","1 (3.4 DiChloroPhényl) Urée (= DCPU)",2018-03-28 12:05:00,NA,"LC/MS/MS INOVALYS"
"35724","Bassin Chézine BO3","BO3 - entrée / BO3_01","1 (3.4 DiChloroPhényl) 3 MéthylUrée",2018-03-28 12:05:00,NA,"LC/MS/MS INOVALYS"
"35725","Bassin Chézine BO3","BO3 - entrée / BO3_01","Vinchlozoline",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35726","Bassin Chézine BO3","BO3 - entrée / BO3_01","Trifluraline",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35727","Bassin Chézine BO3","BO3 - entrée / BO3_01","Triazophos",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35728","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tolylfluanide",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35729","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tolchlofos méthyl",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35730","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tétraméthrine",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35731","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tétradifon",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35732","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tétrachlorvinphos",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35733","Bassin Chézine BO3","BO3 - entrée / BO3_01","Terbuphos",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35734","Bassin Chézine BO3","BO3 - entrée / BO3_01","Téfluthrine",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35735","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tau fluvalinate (I & II)",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35736","Bassin Chézine BO3","BO3 - entrée / BO3_01","Quinoxyfen",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35737","Bassin Chézine BO3","BO3 - entrée / BO3_01","Quinalphos",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35738","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyrimiphos méthyl",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35739","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyrimiphos éthyl",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35740","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyridabène",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35741","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyraflufen éthyl",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35742","Bassin Chézine BO3","BO3 - entrée / BO3_01","Propargite",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35743","Bassin Chézine BO3","BO3 - entrée / BO3_01","Procymidone",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35744","Bassin Chézine BO3","BO3 - entrée / BO3_01","Phosalone",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35745","Bassin Chézine BO3","BO3 - entrée / BO3_01","Phorate",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35746","Bassin Chézine BO3","BO3 - entrée / BO3_01","Perméthrine (cis+trans)",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35747","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pentachlorobenzène",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35748","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pendiméthaline",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35749","Bassin Chézine BO3","BO3 - entrée / BO3_01","Parathion méthyl",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35750","Bassin Chézine BO3","BO3 - entrée / BO3_01","Parathion éthyl",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35751","Bassin Chézine BO3","BO3 - entrée / BO3_01","Paclobutrazole",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35752","Bassin Chézine BO3","BO3 - entrée / BO3_01","Oxyfluorfène",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35753","Bassin Chézine BO3","BO3 - entrée / BO3_01","Oxadiazon",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35754","Bassin Chézine BO3","BO3 - entrée / BO3_01","Oxadiargyl",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35755","Bassin Chézine BO3","BO3 - entrée / BO3_01","Nuarimol",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35756","Bassin Chézine BO3","BO3 - entrée / BO3_01","Nonachlore ( trans)",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35757","Bassin Chézine BO3","BO3 - entrée / BO3_01","Mirex (= Perchlordecone)",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35758","Bassin Chézine BO3","BO3 - entrée / BO3_01","Métoxychlore",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35759","Bassin Chézine BO3","BO3 - entrée / BO3_01","Méthacriphos",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35760","Bassin Chézine BO3","BO3 - entrée / BO3_01","Mefenpyr diéthyl",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35761","Bassin Chézine BO3","BO3 - entrée / BO3_01","Malathion",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35762","Bassin Chézine BO3","BO3 - entrée / BO3_01","Lindane (=HCH gamma)",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35763","Bassin Chézine BO3","BO3 - entrée / BO3_01","Lambda Cyhalothrine",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35764","Bassin Chézine BO3","BO3 - entrée / BO3_01","Krésoxim méthyl",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35765","Bassin Chézine BO3","BO3 - entrée / BO3_01","Isophenphos",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35766","Bassin Chézine BO3","BO3 - entrée / BO3_01","Isodrine",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35767","Bassin Chézine BO3","BO3 - entrée / BO3_01","Iodofenphos",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35768","Bassin Chézine BO3","BO3 - entrée / BO3_01","Hexachlorobutadiène 1.3",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35769","Bassin Chézine BO3","BO3 - entrée / BO3_01","Heptachlore epoxyde (Trans)",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35770","Bassin Chézine BO3","BO3 - entrée / BO3_01","Heptachlore epoxyde (Cis)",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35771","Bassin Chézine BO3","BO3 - entrée / BO3_01","Heptachlore",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35772","Bassin Chézine BO3","BO3 - entrée / BO3_01","HCH epsilon",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35773","Bassin Chézine BO3","BO3 - entrée / BO3_01","HCH delta",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35774","Bassin Chézine BO3","BO3 - entrée / BO3_01","HCH bêta",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35775","Bassin Chézine BO3","BO3 - entrée / BO3_01","HCH alpha",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35776","Bassin Chézine BO3","BO3 - entrée / BO3_01","HCH (somme",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35777","Bassin Chézine BO3","BO3 - entrée / BO3_01","HCB (Hexachlorobenzene)",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35778","Bassin Chézine BO3","BO3 - entrée / BO3_01","Fonofos",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35779","Bassin Chézine BO3","BO3 - entrée / BO3_01","Fluroxypyr méthyl heptyl ester",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35780","Bassin Chézine BO3","BO3 - entrée / BO3_01","Flurochloridone",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35781","Bassin Chézine BO3","BO3 - entrée / BO3_01","Flumioxazine",2018-03-28 12:05:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35949","Bassin Chézine BO3","BO3 - entrée / BO3_01","Endosulfan II (bêta)",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35950","Bassin Chézine BO3","BO3 - entrée / BO3_01","Endosulfan I (alpha)",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35951","Bassin Chézine BO3","BO3 - entrée / BO3_01","Endosulfan (somme alpha + bêta)",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35952","Bassin Chézine BO3","BO3 - entrée / BO3_01","Disulfoton",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35953","Bassin Chézine BO3","BO3 - entrée / BO3_01","Dieldrine",2017-09-11 12:00:00,0.001,"SBSE/GC/MS/MS INOVALYS"
"35954","Bassin Chézine BO3","BO3 - entrée / BO3_01","Dicofol (op'+pp')",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35955","Bassin Chézine BO3","BO3 - entrée / BO3_01","Diclofop méthyl",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35956","Bassin Chézine BO3","BO3 - entrée / BO3_01","Dichlorvos",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35957","Bassin Chézine BO3","BO3 - entrée / BO3_01","Dichlofenthion",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35958","Bassin Chézine BO3","BO3 - entrée / BO3_01","Dichlobenil",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35959","Bassin Chézine BO3","BO3 - entrée / BO3_01","Diazinon",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35960","Bassin Chézine BO3","BO3 - entrée / BO3_01","Deltaméthrine",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35961","Bassin Chézine BO3","BO3 - entrée / BO3_01","DDT 4.4 (pp')",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35962","Bassin Chézine BO3","BO3 - entrée / BO3_01","DDT 2.4 (op')",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35963","Bassin Chézine BO3","BO3 - entrée / BO3_01","DDE 4.4 (pp')",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35964","Bassin Chézine BO3","BO3 - entrée / BO3_01","DDE 2.4 (op')",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35965","Bassin Chézine BO3","BO3 - entrée / BO3_01","DDD 4.4 (pp')",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35966","Bassin Chézine BO3","BO3 - entrée / BO3_01","DDD 2.4 (op')",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35967","Bassin Chézine BO3","BO3 - entrée / BO3_01","Cyperméthrine (dont alphaméthrine)",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35968","Bassin Chézine BO3","BO3 - entrée / BO3_01","Cyfluthrine",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35969","Bassin Chézine BO3","BO3 - entrée / BO3_01","Clodinafop propargyl",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35970","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chlortiamide",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35971","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chlorthal diméthyl",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35972","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chlorpyrifos méthyl",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35973","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chlorpyrifos éthyl",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35974","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chlorprophame (CIPC)",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35975","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chlorothalonil (TCPN)",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35976","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chloronèbe",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35977","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chloro 4 méthylphénol 2",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35978","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chlormephos",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35979","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chlorfenvinphos (Z+E)",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35980","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chlordane oxy",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35981","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chlordane gamma (trans)",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35982","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chlordane alpha (cis)",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35983","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chlordane (cis+trans)",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35984","Bassin Chézine BO3","BO3 - entrée / BO3_01","Carbophénothion éthyl",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35985","Bassin Chézine BO3","BO3 - entrée / BO3_01","Butoxyde de pipéronyl",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35986","Bassin Chézine BO3","BO3 - entrée / BO3_01","Bromophos méthyl",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35987","Bassin Chézine BO3","BO3 - entrée / BO3_01","Bromophos éthyl",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35988","Bassin Chézine BO3","BO3 - entrée / BO3_01","Bixafen",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35989","Bassin Chézine BO3","BO3 - entrée / BO3_01","Bioresméthrine",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35990","Bassin Chézine BO3","BO3 - entrée / BO3_01","Bifenthrine",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35991","Bassin Chézine BO3","BO3 - entrée / BO3_01","Bifénox",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35992","Bassin Chézine BO3","BO3 - entrée / BO3_01","Benoxacor",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35993","Bassin Chézine BO3","BO3 - entrée / BO3_01","Benfluraline",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35994","Bassin Chézine BO3","BO3 - entrée / BO3_01","Azinphos méthyl",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35995","Bassin Chézine BO3","BO3 - entrée / BO3_01","Azinphos éthyl",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35996","Bassin Chézine BO3","BO3 - entrée / BO3_01","Anthraquinone",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35997","Bassin Chézine BO3","BO3 - entrée / BO3_01","Aldrine",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35998","Bassin Chézine BO3","BO3 - entrée / BO3_01","Alachlore",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"35999","Bassin Chézine BO3","BO3 - entrée / BO3_01","Acrinathrine",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36000","Bassin Chézine BO3","BO3 - entrée / BO3_01","Aclonifen",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36001","Bassin Chézine BO3","BO3 - entrée / BO3_01","2.6 Diéthylaniline",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36002","Bassin Chézine BO3","BO3 - entrée / BO3_01","2.4 D isopropyl ester",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36003","Bassin Chézine BO3","BO3 - entrée / BO3_01","Biphényl",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36004","Bassin Chézine BO3","BO3 - entrée / BO3_01","GLUFO",2017-09-11 12:00:00,NA,"LC/fluo"
"36005","Bassin Chézine BO3","BO3 - entrée / BO3_01","Glufosinate (y compris sulfosate)",2017-09-11 12:00:00,NA,"LC/fluo"
"36006","Bassin Chézine BO3","BO3 - entrée / BO3_01","AMPA",2017-09-11 12:00:00,NA,"LC/fluo"
"36007","Bassin Chézine BO3","BO3 - entrée / BO3_01","PCB31",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36008","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyrène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36009","Bassin Chézine BO3","BO3 - entrée / BO3_01","Phénanthrène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36010","Bassin Chézine BO3","BO3 - entrée / BO3_01","Naphtalène",2017-09-11 12:00:00,0.021,"SBSE/GC/MS/MS INOVALYS"
"36011","Bassin Chézine BO3","BO3 - entrée / BO3_01","Méthyl (2) Naphtalène",2017-09-11 12:00:00,0.006,"SBSE/GC/MS/MS INOVALYS"
"36012","Bassin Chézine BO3","BO3 - entrée / BO3_01","Méthyl (2) Fluoranthène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36013","Bassin Chézine BO3","BO3 - entrée / BO3_01","Indèno (1,2,3-cd) pyrène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36014","Bassin Chézine BO3","BO3 - entrée / BO3_01","Fluorène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36015","Bassin Chézine BO3","BO3 - entrée / BO3_01","Fluoranthène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36016","Bassin Chézine BO3","BO3 - entrée / BO3_01","Dibenzo (ah) anthracène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36017","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chrysène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36018","Bassin Chézine BO3","BO3 - entrée / BO3_01","Benzo (11,12)(k) fluoranthène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36019","Bassin Chézine BO3","BO3 - entrée / BO3_01","Benzo (1,12)(ghi) pérylène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36020","Bassin Chézine BO3","BO3 - entrée / BO3_01","Benzo (3,4)(b) fluoranthène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36021","Bassin Chézine BO3","BO3 - entrée / BO3_01","Benzo (j) fluoranthène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36022","Bassin Chézine BO3","BO3 - entrée / BO3_01","Benzo (3,4)(a) pyrène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36023","Bassin Chézine BO3","BO3 - entrée / BO3_01","Benzo (a) anthracène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36024","Bassin Chézine BO3","BO3 - entrée / BO3_01","Anthracène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36025","Bassin Chézine BO3","BO3 - entrée / BO3_01","Acénaphtylène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36026","Bassin Chézine BO3","BO3 - entrée / BO3_01","Acénaphtène",2017-09-11 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"36027","Bassin Chézine BO3","BO3 - sortie / BO3_03","Zoxamide",2017-09-11 12:00:00,NA,"LC/MS/MS INOVALYS"
"36028","Bassin Chézine BO3","BO3 - sortie / BO3_03","Vamidothion",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36029","Bassin Chézine BO3","BO3 - sortie / BO3_03","Trinexapac éthyl",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36030","Bassin Chézine BO3","BO3 - sortie / BO3_03","Triflusulfuron méthyl",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36031","Bassin Chézine BO3","BO3 - sortie / BO3_03","Trifloxystrobine",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36032","Bassin Chézine BO3","BO3 - sortie / BO3_03","Tribénuron méthyl",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36033","Bassin Chézine BO3","BO3 - sortie / BO3_03","Triasulfuron",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36034","Bassin Chézine BO3","BO3 - sortie / BO3_03","Triallate",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36035","Bassin Chézine BO3","BO3 - sortie / BO3_03","Triadiménol",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36036","Bassin Chézine BO3","BO3 - sortie / BO3_03","Triadiméfon",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36037","Bassin Chézine BO3","BO3 - sortie / BO3_03","Thiodicarbe",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36038","Bassin Chézine BO3","BO3 - sortie / BO3_03","Thifensulfuron méthyl",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36039","Bassin Chézine BO3","BO3 - sortie / BO3_03","Thiametoxam",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36040","Bassin Chézine BO3","BO3 - sortie / BO3_03","Thiaclopride",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36041","Bassin Chézine BO3","BO3 - sortie / BO3_03","Thiabendazole",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36042","Bassin Chézine BO3","BO3 - sortie / BO3_03","Tétraconazole",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36043","Bassin Chézine BO3","BO3 - sortie / BO3_03","Terbutryne",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36044","Bassin Chézine BO3","BO3 - sortie / BO3_03","Terbuthylazine hydroxy",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36045","Bassin Chézine BO3","BO3 - sortie / BO3_03","Terbuthylazine deséthyl (= DETA)",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36046","Bassin Chézine BO3","BO3 - sortie / BO3_03","Terbuthylazine",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36047","Bassin Chézine BO3","BO3 - sortie / BO3_03","Terbuméton déséthyl",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36048","Bassin Chézine BO3","BO3 - sortie / BO3_03","Terbuméton",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36049","Bassin Chézine BO3","BO3 - sortie / BO3_03","Tébuthiuron",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36050","Bassin Chézine BO3","BO3 - sortie / BO3_03","Tébutame",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36051","Bassin Chézine BO3","BO3 - sortie / BO3_03","Tébufenpyrad",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36052","Bassin Chézine BO3","BO3 - sortie / BO3_03","Tébufénozide",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36053","Bassin Chézine BO3","BO3 - sortie / BO3_03","Tébuconazole",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36054","Bassin Chézine BO3","BO3 - sortie / BO3_03","Sulfotep",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36055","Bassin Chézine BO3","BO3 - sortie / BO3_03","Sulfosulfuron",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36056","Bassin Chézine BO3","BO3 - sortie / BO3_03","Spirotétramat",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36057","Bassin Chézine BO3","BO3 - sortie / BO3_03","Simétryne",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36058","Bassin Chézine BO3","BO3 - sortie / BO3_03","Simazine hydroxy",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36059","Bassin Chézine BO3","BO3 - sortie / BO3_03","Simazine",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36060","Bassin Chézine BO3","BO3 - sortie / BO3_03","Silthiopham",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36061","Bassin Chézine BO3","BO3 - sortie / BO3_03","Siduron",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36062","Bassin Chézine BO3","BO3 - sortie / BO3_03","Secbuméton",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36063","Bassin Chézine BO3","BO3 - sortie / BO3_03","Sébutylazine",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36064","Bassin Chézine BO3","BO3 - sortie / BO3_03","Roténone",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
"36065","Bassin Chézine BO3","BO3 - sortie / BO3_03","Rimsulfuron",2017-08-18 09:00:00,NA,"LC/MS/MS INOVALYS"
